revenu_mensuel_net,revenu_annuel,charges_mensuelles_totales,montant_demande,nbr_mois_remboursement,anciennete_emploi_mois,type_contrat,TARGET
1452.0,17424.0,646.0,780.0,10.0,33.0,CDD,0
1026.0,12312.0,554.0,1723.0,26.0,40.0,CDD,0
1452.0,17424.0,925.0,10201.0,34.0,97.0,CDI,0
805.0,9660.0,523.0,573.0,20.0,3.0,CDI,0
1771.0,21252.0,532.0,4655.0,18.0,133.0,CDD,0
1452.0,17424.0,761.0,6338.0,28.0,17.0,CDD,0
899.0,10788.0,547.0,506.0,10.0,20.0,CDI,0
2351.0,28212.0,843.0,2487.0,14.0,85.0,CDI,0
899.0,10788.0,560.0,7284.0,34.0,360.0,CDI,0
1026.0,12312.0,464.0,3237.0,13.0,324.0,CDI,0
555.0,6660.0,361.0,4712.0,27.0,122.0,CDD,0
1026.0,12312.0,454.0,6616.0,22.0,103.0,CDI,0
1347.0,16164.0,809.0,13901.0,36.0,204.0,CDD,0
1026.0,12312.0,506.0,2732.0,18.0,360.0,CDI,0
805.0,9660.0,507.0,2831.0,20.0,282.0,CDD,0
682.0,8184.0,443.0,5439.0,24.0,43.0,CDI,0
621.0,7452.0,404.0,6061.0,31.0,4.0,CDI,1
805.0,9660.0,523.0,9464.0,34.0,264.0,CDD,0
805.0,9660.0,523.0,6284.0,34.0,11.0,CDI,0
1026.0,12312.0,667.0,6061.0,31.0,32.0,CDI,0
712.0,8544.0,463.0,1395.0,20.0,143.0,CDD,0
1912.0,22944.0,684.0,3958.0,20.0,53.0,CDI,0
3597.0,43164.0,1249.0,14790.0,36.0,94.0,CDI,0
1771.0,21252.0,905.0,3409.0,21.0,49.0,CDI,0
621.0,7452.0,404.0,815.0,20.0,11.0,CDI,0
2771.0,33252.0,951.0,13291.0,27.0,261.0,CDI,0
805.0,9660.0,440.0,1092.0,20.0,43.0,CDD,0
1231.0,14772.0,738.0,5683.0,20.0,130.0,CDI,0
621.0,7452.0,404.0,2282.0,10.0,96.0,CDI,1
1452.0,17424.0,669.0,12602.0,34.0,30.0,CDI,0
805.0,9660.0,523.0,2815.0,19.0,153.0,CDI,0
1026.0,12312.0,667.0,3327.0,25.0,14.0,CDI,0
1026.0,12312.0,491.0,4091.0,25.0,12.0,CDI,0
805.0,9660.0,523.0,617.0,20.0,59.0,CDD,0
1912.0,22944.0,946.0,2732.0,16.0,74.0,CDI,1
1026.0,12312.0,667.0,637.0,16.0,30.0,CDI,0
805.0,9660.0,523.0,6739.0,34.0,85.0,CDI,0
1661.0,19932.0,547.0,1825.0,23.0,199.0,CDI,0
621.0,7452.0,404.0,726.0,12.0,76.0,CDI,0
1661.0,19932.0,655.0,3278.0,26.0,195.0,CDI,0
1661.0,19932.0,604.0,10485.0,34.0,96.0,CDI,0
1026.0,12312.0,503.0,3794.0,18.0,31.0,CDI,0
1026.0,12312.0,667.0,2652.0,18.0,46.0,CDD,1
621.0,7452.0,404.0,2399.0,28.0,103.0,CDI,0
621.0,7452.0,404.0,2249.0,26.0,46.0,CDI,0
621.0,7452.0,404.0,775.0,19.0,35.0,CDI,0
1661.0,19932.0,761.0,2039.0,19.0,49.0,CDI,0
3478.0,41736.0,1448.0,3581.0,19.0,60.0,CDD,1
621.0,7452.0,404.0,1092.0,20.0,122.0,CDD,0
1359.0,16308.0,796.0,1886.0,16.0,86.0,CDI,1
621.0,7452.0,404.0,522.0,14.0,68.0,CDI,0
1231.0,14772.0,800.0,7812.0,30.0,13.0,CDI,1
555.0,6660.0,361.0,7284.0,36.0,48.0,CDI,0
555.0,6660.0,361.0,1288.0,15.0,171.0,CDI,0
2771.0,33252.0,1081.0,4378.0,20.0,9.0,CDI,0
1452.0,17424.0,650.0,914.0,20.0,6.0,CDD,0
1661.0,19932.0,611.0,4378.0,31.0,92.0,CDD,0
2572.0,30864.0,1117.0,12354.0,25.0,163.0,CDI,0
1661.0,19932.0,655.0,7733.0,36.0,174.0,CDI,0
805.0,9660.0,523.0,3849.0,26.0,104.0,CDI,0
2351.0,28212.0,650.0,13160.0,34.0,219.0,CDD,0
555.0,6660.0,361.0,2962.0,28.0,141.0,CDI,0
1231.0,14772.0,601.0,1511.0,21.0,105.0,CDI,0
805.0,9660.0,469.0,9464.0,34.0,126.0,CDI,0
805.0,9660.0,523.0,776.0,19.0,26.0,CDI,1
1231.0,14772.0,621.0,679.0,20.0,119.0,CDI,0
555.0,6660.0,361.0,645.0,20.0,8.0,CDI,1
555.0,6660.0,361.0,505.0,11.0,27.0,CDI,0
805.0,9660.0,465.0,1288.0,10.0,142.0,CDI,0
621.0,7452.0,404.0,5300.0,25.0,110.0,CDI,0
555.0,6660.0,361.0,3497.0,20.0,38.0,CDD,0
682.0,8184.0,437.0,743.0,20.0,39.0,CDI,0
1132.0,13584.0,560.0,2853.0,33.0,56.0,CDD,0
695.0,8340.0,452.0,772.0,15.0,11.0,CDI,1
1452.0,17424.0,475.0,11367.0,31.0,71.0,CDD,0
1452.0,17424.0,766.0,3581.0,15.0,72.0,CDD,0
695.0,8340.0,452.0,1288.0,17.0,34.0,CDI,0
3942.0,47304.0,1603.0,14974.0,26.0,8.0,CDI,0
1452.0,17424.0,782.0,1279.0,16.0,78.0,CDD,0
1231.0,14772.0,580.0,1210.0,21.0,43.0,CDD,0
1661.0,19932.0,690.0,1856.0,14.0,29.0,CDI,0
1912.0,22944.0,617.0,851.0,15.0,9.0,CDD,0
1452.0,17424.0,599.0,2962.0,20.0,57.0,CDD,0
884.0,10608.0,575.0,868.0,12.0,99.0,CDI,0
1121.0,13452.0,657.0,3810.0,18.0,130.0,CDD,0
805.0,9660.0,523.0,1561.0,27.0,103.0,CDI,0
1026.0,12312.0,456.0,3581.0,16.0,49.0,CDI,0
2351.0,28212.0,600.0,1740.0,9.0,29.0,CDI,0
1359.0,16308.0,607.0,4655.0,25.0,7.0,CDI,0
3942.0,47304.0,1911.0,7284.0,20.0,176.0,CDD,0
2572.0,30864.0,1052.0,1184.0,15.0,26.0,CDD,0
1452.0,17424.0,524.0,1643.0,10.0,32.0,CDI,0
1452.0,17424.0,679.0,10452.0,36.0,143.0,CDI,0
621.0,7452.0,404.0,938.0,11.0,104.0,CDD,0
1452.0,17424.0,671.0,5144.0,16.0,90.0,CDI,0
2771.0,33252.0,1096.0,12602.0,27.0,72.0,CDI,0
621.0,7452.0,404.0,679.0,20.0,53.0,CDI,0
1452.0,17424.0,571.0,1092.0,20.0,7.0,CDI,0
555.0,6660.0,361.0,529.0,10.0,9.0,CDI,0
1331.0,15972.0,498.0,5144.0,13.0,36.0,CDD,0
1661.0,19932.0,492.0,1645.0,36.0,163.0,CDD,0
1661.0,19932.0,630.0,14350.0,29.0,45.0,CDD,0
2145.0,25740.0,883.0,610.0,15.0,86.0,CDD,1
2771.0,33252.0,836.0,3873.0,19.0,86.0,CDI,0
1452.0,17424.0,833.0,627.0,13.0,50.0,CDI,0
1452.0,17424.0,775.0,5003.0,16.0,186.0,CDI,0
1452.0,17424.0,690.0,5783.0,28.0,32.0,CDI,0
3597.0,43164.0,1494.0,7284.0,20.0,33.0,CDI,0
2076.0,24912.0,767.0,5532.0,15.0,31.0,CDI,0
1912.0,22944.0,659.0,12031.0,31.0,99.0,CDI,0
621.0,7452.0,404.0,8846.0,34.0,34.0,CDI,1
1359.0,16308.0,564.0,3497.0,20.0,100.0,CDD,0
1452.0,17424.0,555.0,2362.0,14.0,37.0,CDD,0
555.0,6660.0,361.0,1752.0,18.0,9.0,CDD,0
1231.0,14772.0,470.0,1606.0,16.0,47.0,CDD,0
1452.0,17424.0,475.0,3581.0,18.0,9.0,CDD,0
1231.0,14772.0,549.0,7284.0,16.0,6.0,CDI,0
805.0,9660.0,503.0,1233.0,12.0,39.0,CDI,0
919.0,11028.0,488.0,1773.0,20.0,14.0,CDI,0
1347.0,16164.0,621.0,8520.0,25.0,283.0,CDI,0
2771.0,33252.0,827.0,2362.0,12.0,50.0,CDI,0
1912.0,22944.0,685.0,2870.0,21.0,53.0,CDD,0
1026.0,12312.0,658.0,10951.0,26.0,107.0,CDI,0
1661.0,19932.0,562.0,5300.0,25.0,121.0,CDI,0
1912.0,22944.0,634.0,12240.0,24.0,43.0,CDD,0
1452.0,17424.0,576.0,4655.0,30.0,96.0,CDI,0
1231.0,14772.0,544.0,1723.0,19.0,28.0,CDI,0
555.0,6660.0,361.0,2999.0,13.0,68.0,CDI,0
805.0,9660.0,523.0,679.0,20.0,31.0,CDI,0
2145.0,25740.0,709.0,1210.0,19.0,343.0,CDI,0
621.0,7452.0,404.0,1864.0,15.0,18.0,CDI,1
1912.0,22944.0,706.0,4776.0,22.0,95.0,CDI,0
1026.0,12312.0,667.0,4128.0,10.0,8.0,CDI,0
1661.0,19932.0,919.0,631.0,8.0,26.0,CDD,0
621.0,7452.0,404.0,1092.0,20.0,12.0,CDD,0
1452.0,17424.0,524.0,2437.0,20.0,142.0,CDI,0
1319.0,15828.0,515.0,13047.0,34.0,64.0,CDI,0
1661.0,19932.0,713.0,10452.0,36.0,67.0,CDI,0
2975.0,35700.0,1380.0,6717.0,20.0,87.0,CDI,0
805.0,9660.0,523.0,2039.0,20.0,34.0,CDD,0
3597.0,43164.0,1075.0,6966.0,34.0,126.0,CDI,0
555.0,6660.0,361.0,1163.0,27.0,38.0,CDI,0
805.0,9660.0,460.0,4378.0,28.0,28.0,CDI,0
3189.0,38268.0,937.0,5300.0,21.0,123.0,CDD,0
1661.0,19932.0,604.0,14491.0,36.0,139.0,CDI,1
1359.0,16308.0,484.0,1773.0,10.0,5.0,CDI,1
1026.0,12312.0,539.0,959.0,10.0,360.0,CDI,0
3942.0,47304.0,1350.0,8118.0,15.0,96.0,CDD,0
933.0,11196.0,606.0,8367.0,34.0,336.0,CDI,0
2771.0,33252.0,879.0,3581.0,16.0,52.0,CDD,0
1231.0,14772.0,557.0,9921.0,24.0,15.0,CDI,0
805.0,9660.0,523.0,8239.0,34.0,118.0,CDD,0
805.0,9660.0,469.0,8991.0,30.0,305.0,CDI,0
2076.0,24912.0,908.0,13157.0,27.0,240.0,CDI,0
1331.0,15972.0,713.0,2962.0,18.0,121.0,CDI,0
2351.0,28212.0,1082.0,12004.0,36.0,15.0,CDI,0
1026.0,12312.0,554.0,815.0,20.0,23.0,CDI,0
1452.0,17424.0,652.0,5439.0,25.0,7.0,CDI,0
555.0,6660.0,361.0,2203.0,31.0,10.0,CDI,0
555.0,6660.0,361.0,2203.0,21.0,8.0,CDD,0
1026.0,12312.0,560.0,632.0,10.0,34.0,CDD,0
919.0,11028.0,536.0,3213.0,30.0,16.0,CDI,0
1452.0,17424.0,604.0,5439.0,23.0,26.0,CDD,0
2918.0,35016.0,1015.0,573.0,20.0,32.0,CDD,0
1452.0,17424.0,615.0,2487.0,17.0,124.0,CDD,0
682.0,8184.0,443.0,679.0,20.0,7.0,CDI,0
1912.0,22944.0,774.0,991.0,10.0,53.0,CDI,0
2572.0,30864.0,834.0,2246.0,11.0,16.0,CDD,1
908.0,10896.0,497.0,2039.0,19.0,108.0,CDI,0
3942.0,47304.0,1674.0,4378.0,20.0,143.0,CDD,0
2975.0,35700.0,1462.0,7284.0,34.0,219.0,CDI,0
1026.0,12312.0,496.0,4718.0,35.0,42.0,CDD,0
1026.0,12312.0,479.0,1833.0,15.0,12.0,CDI,1
555.0,6660.0,361.0,1029.0,19.0,92.0,CDI,1
805.0,9660.0,450.0,815.0,20.0,89.0,CDI,0
2351.0,28212.0,713.0,991.0,9.0,172.0,CDI,0
621.0,7452.0,404.0,1092.0,20.0,16.0,CDD,0
555.0,6660.0,361.0,815.0,18.0,68.0,CDI,0
1026.0,12312.0,460.0,1311.0,26.0,211.0,CDI,1
1452.0,17424.0,489.0,1773.0,32.0,42.0,CDD,0
555.0,6660.0,361.0,3313.0,19.0,39.0,CDI,1
1912.0,22944.0,653.0,1395.0,19.0,58.0,CDI,0
3942.0,47304.0,1567.0,13092.0,15.0,49.0,CDD,0
2351.0,28212.0,777.0,3958.0,21.0,22.0,CDI,0
1912.0,22944.0,674.0,12602.0,20.0,114.0,CDD,0
621.0,7452.0,404.0,815.0,20.0,3.0,CDD,0
3189.0,38268.0,1140.0,10201.0,31.0,31.0,CDI,0
1145.0,13740.0,730.0,628.0,10.0,9.0,CDD,0
2076.0,24912.0,659.0,6340.0,21.0,107.0,CDI,0
1912.0,22944.0,582.0,6061.0,27.0,103.0,CDI,0
1912.0,22944.0,678.0,9175.0,25.0,100.0,CDD,0
1231.0,14772.0,696.0,8062.0,25.0,9.0,CDD,0
2771.0,33252.0,1159.0,3119.0,17.0,286.0,CDD,0
1912.0,22944.0,622.0,9652.0,19.0,68.0,CDD,0
1026.0,12312.0,468.0,1658.0,36.0,39.0,CDI,0
621.0,7452.0,404.0,1658.0,18.0,16.0,CDI,0
805.0,9660.0,523.0,900.0,12.0,14.0,CDI,0
2351.0,28212.0,703.0,6215.0,20.0,109.0,CDD,0
805.0,9660.0,523.0,4378.0,31.0,155.0,CDI,0
1231.0,14772.0,609.0,2669.0,15.0,103.0,CDI,0
621.0,7452.0,404.0,3468.0,20.0,49.0,CDI,0
2351.0,28212.0,616.0,8379.0,20.0,65.0,CDI,0
2572.0,30864.0,739.0,4378.0,26.0,78.0,CDI,0
555.0,6660.0,361.0,4378.0,31.0,78.0,CDI,0
1661.0,19932.0,817.0,815.0,20.0,45.0,CDD,0
805.0,9660.0,523.0,8991.0,30.0,8.0,CDI,1
1231.0,14772.0,645.0,8017.0,34.0,9.0,CDI,0
1026.0,12312.0,542.0,1825.0,19.0,52.0,CDD,0
555.0,6660.0,361.0,2575.0,25.0,178.0,CDI,0
805.0,9660.0,523.0,2732.0,18.0,88.0,CDI,0
805.0,9660.0,523.0,6775.0,25.0,118.0,CDI,0
2145.0,25740.0,711.0,7704.0,15.0,121.0,CDD,0
1912.0,22944.0,894.0,1092.0,20.0,58.0,CDD,0
805.0,9660.0,523.0,1029.0,11.0,50.0,CDI,0
555.0,6660.0,361.0,679.0,20.0,11.0,CDD,0
1452.0,17424.0,631.0,13907.0,29.0,39.0,CDD,0
3189.0,38268.0,1253.0,6675.0,20.0,14.0,CDI,0
1912.0,22944.0,501.0,2575.0,23.0,360.0,CDI,0
555.0,6660.0,361.0,640.0,20.0,21.0,CDI,0
1661.0,19932.0,788.0,1395.0,15.0,59.0,CDD,0
919.0,11028.0,537.0,3381.0,23.0,111.0,CDI,0
1452.0,17424.0,759.0,716.0,15.0,69.0,CDI,0
1912.0,22944.0,575.0,6061.0,31.0,64.0,CDI,0
621.0,7452.0,404.0,815.0,20.0,87.0,CDD,0
1026.0,12312.0,667.0,1487.0,20.0,29.0,CDI,0
621.0,7452.0,404.0,815.0,21.0,55.0,CDI,0
1912.0,22944.0,763.0,4378.0,9.0,63.0,CDD,0
621.0,7452.0,404.0,4378.0,31.0,209.0,CDI,0
805.0,9660.0,502.0,6409.0,31.0,26.0,CDI,0
555.0,6660.0,361.0,573.0,20.0,53.0,CDD,0
1231.0,14772.0,466.0,679.0,20.0,10.0,CDI,0
1452.0,17424.0,564.0,629.0,17.0,41.0,CDI,0
805.0,9660.0,523.0,573.0,20.0,6.0,CDI,0
1026.0,12312.0,667.0,1092.0,20.0,39.0,CDI,0
1912.0,22944.0,542.0,5300.0,20.0,20.0,CDI,0
555.0,6660.0,361.0,1586.0,26.0,229.0,CDI,0
805.0,9660.0,511.0,542.0,8.0,19.0,CDI,0
2975.0,35700.0,1030.0,5904.0,16.0,19.0,CDI,0
621.0,7452.0,404.0,1565.0,21.0,12.0,CDD,0
1912.0,22944.0,837.0,560.0,13.0,16.0,CDI,0
919.0,11028.0,597.0,605.0,8.0,72.0,CDI,1
2503.0,30036.0,838.0,6436.0,20.0,39.0,CDD,0
3942.0,47304.0,1452.0,5589.0,15.0,261.0,CDI,0
919.0,11028.0,477.0,617.0,8.0,174.0,CDI,0
2771.0,33252.0,1164.0,8908.0,31.0,67.0,CDI,0
1771.0,21252.0,770.0,2234.0,16.0,71.0,CDI,0
1912.0,22944.0,772.0,1606.0,19.0,95.0,CDI,0
2771.0,33252.0,824.0,881.0,9.0,19.0,CDI,0
2145.0,25740.0,1034.0,679.0,20.0,79.0,CDD,0
884.0,10608.0,519.0,8936.0,34.0,93.0,CDD,0
1026.0,12312.0,667.0,1470.0,16.0,74.0,CDD,0
2975.0,35700.0,1121.0,8520.0,20.0,31.0,CDI,0
712.0,8544.0,463.0,815.0,13.0,74.0,CDI,0
1661.0,19932.0,597.0,1836.0,21.0,20.0,CDI,0
1452.0,17424.0,693.0,5753.0,31.0,146.0,CDI,0
805.0,9660.0,523.0,1664.0,18.0,43.0,CDI,0
2351.0,28212.0,949.0,3119.0,27.0,76.0,CDI,0
1231.0,14772.0,542.0,1518.0,13.0,44.0,CDD,0
1912.0,22944.0,574.0,8520.0,20.0,23.0,CDD,0
1452.0,17424.0,660.0,2039.0,19.0,26.0,CDD,0
1758.0,21096.0,880.0,4138.0,14.0,25.0,CDD,0
621.0,7452.0,404.0,4378.0,23.0,28.0,CDD,0
805.0,9660.0,523.0,1297.0,17.0,49.0,CDD,0
884.0,10608.0,544.0,679.0,20.0,181.0,CDI,0
1661.0,19932.0,728.0,9098.0,34.0,102.0,CDI,0
805.0,9660.0,523.0,5543.0,24.0,30.0,CDD,0
1026.0,12312.0,554.0,2732.0,20.0,100.0,CDI,0
1026.0,12312.0,576.0,1043.0,10.0,51.0,CDD,0
2771.0,33252.0,1118.0,14683.0,36.0,57.0,CDI,0
555.0,6660.0,361.0,610.0,10.0,88.0,CDD,0
805.0,9660.0,455.0,2437.0,16.0,63.0,CDI,0
1661.0,19932.0,842.0,1092.0,20.0,72.0,CDI,0
1452.0,17424.0,668.0,927.0,10.0,360.0,CDI,0
555.0,6660.0,361.0,2169.0,21.0,21.0,CDI,1
1026.0,12312.0,662.0,4378.0,31.0,270.0,CDI,0
2975.0,35700.0,942.0,2039.0,17.0,8.0,CDI,0
3791.0,45492.0,1001.0,14593.0,29.0,36.0,CDD,1
1026.0,12312.0,568.0,3119.0,26.0,86.0,CDD,0
3597.0,43164.0,1152.0,1092.0,20.0,3.0,CDD,0
1912.0,22944.0,955.0,7983.0,24.0,9.0,CDD,0
1912.0,22944.0,754.0,815.0,20.0,11.0,CDI,0
695.0,8340.0,452.0,1395.0,19.0,41.0,CDI,0
555.0,6660.0,361.0,775.0,16.0,44.0,CDI,0
1452.0,17424.0,747.0,5566.0,13.0,70.0,CDI,0
621.0,7452.0,404.0,679.0,19.0,73.0,CDI,0
919.0,11028.0,456.0,815.0,15.0,14.0,CDI,1
1026.0,12312.0,557.0,1014.0,12.0,31.0,CDI,0
805.0,9660.0,485.0,9193.0,34.0,30.0,CDI,0
805.0,9660.0,523.0,5300.0,21.0,16.0,CDI,0
555.0,6660.0,361.0,594.0,10.0,55.0,CDI,0
1583.0,18996.0,488.0,1395.0,20.0,291.0,CDD,0
805.0,9660.0,523.0,3213.0,19.0,33.0,CDI,0
555.0,6660.0,361.0,679.0,20.0,125.0,CDI,0
621.0,7452.0,404.0,5556.0,30.0,50.0,CDD,0
1132.0,13584.0,555.0,1808.0,15.0,15.0,CDI,1
1452.0,17424.0,619.0,2962.0,20.0,37.0,CDI,0
1912.0,22944.0,887.0,3581.0,20.0,58.0,CDI,1
2771.0,33252.0,1182.0,5300.0,11.0,35.0,CDD,0
919.0,11028.0,446.0,3119.0,21.0,244.0,CDD,0
933.0,11196.0,451.0,815.0,20.0,23.0,CDI,0
1452.0,17424.0,944.0,3528.0,16.0,63.0,CDD,0
1912.0,22944.0,782.0,2313.0,23.0,42.0,CDI,1
805.0,9660.0,523.0,4104.0,15.0,79.0,CDI,0
1452.0,17424.0,530.0,9464.0,23.0,62.0,CDD,0
621.0,7452.0,404.0,6061.0,31.0,19.0,CDI,0
908.0,10896.0,590.0,3364.0,36.0,100.0,CDD,0
1026.0,12312.0,500.0,1367.0,19.0,132.0,CDD,0
1231.0,14772.0,481.0,2815.0,17.0,137.0,CDI,0
1912.0,22944.0,699.0,11039.0,25.0,47.0,CDD,0
1231.0,14772.0,611.0,12267.0,36.0,258.0,CDI,0
555.0,6660.0,361.0,1152.0,15.0,6.0,CDI,0
1026.0,12312.0,477.0,3119.0,20.0,85.0,CDD,0
805.0,9660.0,443.0,4106.0,34.0,36.0,CDI,0
2351.0,28212.0,804.0,1606.0,11.0,30.0,CDD,0
1231.0,14772.0,800.0,6504.0,21.0,12.0,CDI,1
3189.0,38268.0,1140.0,8652.0,20.0,5.0,CDD,0
1145.0,13740.0,589.0,2437.0,24.0,75.0,CDI,1
884.0,10608.0,555.0,2815.0,16.0,23.0,CDI,0
1026.0,12312.0,456.0,1092.0,20.0,23.0,CDI,0
1452.0,17424.0,583.0,3849.0,18.0,83.0,CDI,0
1347.0,16164.0,741.0,1174.0,14.0,20.0,CDD,0
1026.0,12312.0,470.0,1147.0,15.0,75.0,CDI,0
805.0,9660.0,464.0,2203.0,23.0,90.0,CDI,0
555.0,6660.0,361.0,528.0,15.0,14.0,CDI,0
1912.0,22944.0,593.0,4712.0,23.0,69.0,CDI,0
1331.0,15972.0,597.0,630.0,18.0,62.0,CDI,0
1026.0,12312.0,519.0,1395.0,8.0,5.0,CDD,0
2145.0,25740.0,798.0,2301.0,10.0,117.0,CDI,1
555.0,6660.0,361.0,591.0,10.0,78.0,CDI,0
2351.0,28212.0,892.0,7284.0,34.0,82.0,CDI,0
3426.0,41112.0,1131.0,2039.0,21.0,49.0,CDI,0
1026.0,12312.0,566.0,1092.0,20.0,11.0,CDI,0
1026.0,12312.0,498.0,3313.0,25.0,23.0,CDI,0
1026.0,12312.0,667.0,3581.0,16.0,12.0,CDI,0
1661.0,19932.0,591.0,1794.0,13.0,124.0,CDI,1
712.0,8544.0,447.0,716.0,16.0,41.0,CDD,0
555.0,6660.0,361.0,2815.0,30.0,156.0,CDI,0
805.0,9660.0,508.0,2487.0,15.0,50.0,CDI,0
1564.0,18768.0,703.0,3667.0,23.0,46.0,CDI,0
1026.0,12312.0,530.0,1288.0,19.0,7.0,CDI,0
725.0,8700.0,471.0,1178.0,21.0,135.0,CDI,0
805.0,9660.0,523.0,1917.0,20.0,65.0,CDI,0
805.0,9660.0,523.0,573.0,20.0,14.0,CDI,0
1452.0,17424.0,613.0,8120.0,34.0,97.0,CDI,0
805.0,9660.0,456.0,712.0,8.0,13.0,CDI,0
1231.0,14772.0,519.0,14188.0,34.0,5.0,CDD,0
3942.0,47304.0,1205.0,2282.0,10.0,81.0,CDI,0
1026.0,12312.0,504.0,617.0,11.0,58.0,CDI,1
2771.0,33252.0,1103.0,12236.0,25.0,355.0,CDI,0
555.0,6660.0,361.0,1322.0,10.0,42.0,CDI,0
884.0,10608.0,460.0,2894.0,28.0,256.0,CDD,0
712.0,8544.0,463.0,504.0,9.0,99.0,CDI,0
899.0,10788.0,481.0,3381.0,23.0,87.0,CDI,0
3942.0,47304.0,1235.0,2841.0,13.0,56.0,CDD,0
2572.0,30864.0,1005.0,13768.0,36.0,90.0,CDD,0
805.0,9660.0,485.0,8089.0,34.0,25.0,CDI,0
2351.0,28212.0,938.0,4378.0,14.0,22.0,CDD,0
555.0,6660.0,361.0,815.0,20.0,29.0,CDI,0
1026.0,12312.0,641.0,723.0,9.0,22.0,CDI,0
678.0,8136.0,441.0,4078.0,36.0,37.0,CDI,0
805.0,9660.0,460.0,532.0,10.0,54.0,CDD,0
2771.0,33252.0,1065.0,2575.0,21.0,91.0,CDI,0
621.0,7452.0,404.0,506.0,9.0,40.0,CDI,0
805.0,9660.0,518.0,7597.0,19.0,66.0,CDI,0
1452.0,17424.0,766.0,2962.0,20.0,44.0,CDI,0
1231.0,14772.0,693.0,881.0,10.0,21.0,CDI,0
805.0,9660.0,523.0,1450.0,14.0,31.0,CDD,0
889.0,10668.0,538.0,4378.0,26.0,24.0,CDI,0
1026.0,12312.0,663.0,3958.0,20.0,300.0,CDI,0
919.0,11028.0,459.0,5765.0,31.0,16.0,CDI,0
2351.0,28212.0,695.0,1472.0,20.0,95.0,CDI,0
1231.0,14772.0,690.0,9059.0,36.0,117.0,CDI,0
1661.0,19932.0,571.0,8775.0,20.0,313.0,CDI,0
1912.0,22944.0,841.0,1092.0,20.0,71.0,CDD,0
1026.0,12312.0,582.0,6890.0,31.0,4.0,CDD,1
1231.0,14772.0,525.0,6995.0,34.0,8.0,CDI,0
1576.0,18912.0,598.0,2437.0,26.0,78.0,CDI,1
1026.0,12312.0,571.0,5683.0,24.0,120.0,CDI,0
3426.0,41112.0,1276.0,13768.0,36.0,354.0,CDD,0
1452.0,17424.0,631.0,4378.0,26.0,91.0,CDI,0
1026.0,12312.0,574.0,900.0,14.0,38.0,CDI,0
1564.0,18768.0,668.0,4026.0,20.0,38.0,CDI,0
2771.0,33252.0,1085.0,12374.0,31.0,48.0,CDI,0
1026.0,12312.0,472.0,12602.0,36.0,75.0,CDI,0
1661.0,19932.0,501.0,2815.0,28.0,50.0,CDI,0
1661.0,19932.0,589.0,1669.0,9.0,159.0,CDI,0
555.0,6660.0,361.0,1210.0,21.0,40.0,CDD,0
1026.0,12312.0,667.0,8720.0,34.0,59.0,CDI,0
1661.0,19932.0,725.0,3849.0,13.0,15.0,CDD,0
1912.0,22944.0,730.0,14188.0,36.0,137.0,CDD,0
621.0,7452.0,404.0,756.0,10.0,210.0,CDI,0
899.0,10788.0,584.0,6061.0,31.0,4.0,CDD,0
1452.0,17424.0,544.0,2039.0,21.0,6.0,CDD,0
1452.0,17424.0,606.0,5300.0,18.0,33.0,CDI,0
2771.0,33252.0,1027.0,4378.0,10.0,80.0,CDD,0
682.0,8184.0,443.0,914.0,26.0,5.0,CDI,0
1231.0,14772.0,664.0,12184.0,25.0,53.0,CDD,0
621.0,7452.0,404.0,679.0,20.0,93.0,CDI,0
3426.0,41112.0,1179.0,3439.0,13.0,34.0,CDI,1
805.0,9660.0,485.0,1773.0,19.0,34.0,CDD,0
3597.0,43164.0,1706.0,6061.0,31.0,28.0,CDI,0
1452.0,17424.0,671.0,6381.0,34.0,47.0,CDD,0
3942.0,47304.0,1418.0,1904.0,10.0,36.0,CDI,0
1452.0,17424.0,582.0,1773.0,19.0,59.0,CDI,1
621.0,7452.0,404.0,679.0,20.0,81.0,CDI,0
725.0,8700.0,471.0,3409.0,20.0,91.0,CDD,0
1231.0,14772.0,521.0,11784.0,34.0,360.0,CDI,0
919.0,11028.0,553.0,756.0,9.0,81.0,CDI,0
1026.0,12312.0,667.0,2039.0,8.0,4.0,CDI,0
1026.0,12312.0,488.0,5048.0,23.0,144.0,CDI,0
2572.0,30864.0,1291.0,7890.0,31.0,26.0,CDI,0
1912.0,22944.0,567.0,11367.0,28.0,50.0,CDI,0
1026.0,12312.0,504.0,5048.0,24.0,97.0,CDI,0
805.0,9660.0,523.0,679.0,20.0,32.0,CDD,0
555.0,6660.0,361.0,7284.0,34.0,3.0,CDI,1
1912.0,22944.0,841.0,13270.0,32.0,252.0,CDI,0
1452.0,17424.0,612.0,2962.0,20.0,274.0,CDD,0
555.0,6660.0,361.0,3226.0,27.0,252.0,CDI,0
2351.0,28212.0,982.0,3020.0,26.0,21.0,CDI,1
3942.0,47304.0,1685.0,3873.0,10.0,221.0,CDI,0
1026.0,12312.0,570.0,5003.0,18.0,14.0,CDD,0
2145.0,25740.0,1266.0,4378.0,30.0,130.0,CDI,0
555.0,6660.0,361.0,599.0,9.0,38.0,CDI,0
2351.0,28212.0,722.0,8908.0,34.0,77.0,CDD,0
621.0,7452.0,404.0,3020.0,31.0,10.0,CDI,0
805.0,9660.0,488.0,1825.0,15.0,6.0,CDI,0
805.0,9660.0,523.0,1515.0,13.0,62.0,CDD,0
1231.0,14772.0,583.0,514.0,9.0,18.0,CDD,0
